id,cds,amt,wday
11538,1,15.49,Tue
11538,1,13.97,Fri
11543,2,31.48,Wed
11543,3,45.97,Thu
11543,4,50.46,Tue
11543,3,41.97,Mon
11543,3,37.11,Wed
11558,2,24.98,Tue
11558,2,23.54,Mon
11558,2,20.74,Fri
11558,2,24.13,Thu
11558,2,20.48,Tue
11567,1,9.49,Mon
11567,1,15.49,Wed
11567,1,19.99,Fri
11567,1,15.36,Tue
11567,3,55.1,Tue
11569,1,17.9,Tue
11569,1,22.44,Fri
11569,1,32.49,Fri
11569,1,36.99,Wed
11569,1,14.49,Mon
11572,1,18.76,Tue
11572,5,60.25,Mon
11572,7,108.54,Sat
11572,3,39.47,Fri
11572,3,130.86,Tue
11574,1,8.49,Fri
11574,1,13.99,Tue
11574,1,14.96,Mon
11574,2,25.37,Mon
11574,3,41.06,Thu
11584,6,83.41,Tue
11584,5,75.01,Thu
11584,6,86.25,Wed
11584,2,28.48,Thu
11584,3,40.97,Wed
11589,1,22.37,Tue
11589,2,24.74,Sun
11589,2,26.73,Thu
11589,2,28.34,Sun
11589,2,30.32,Sat
11601,2,34.98,Mon
11601,1,19.99,Fri
11601,4,48.68,Tue
11601,1,13.97,Sun
11601,2,33.98,Wed
11603,4,51.96,Sat
11603,4,59.85,Thu
11603,5,72.45,Tue
11603,3,38.5,Sat
11603,5,70.31,Wed
11604,6,69.94,Fri
11604,1,17.9,Wed
11604,3,41.69,Wed
11604,2,32.72,Tue
11604,2,26.98,Sun
11610,1,13.97,Tue
11610,3,48.88,Tue
11610,1,14.96,Tue
11610,4,63.67,Sun
11610,6,64.43,Tue
11624,1,13.98,Tue
11624,2,23.95,Thu
11624,1,9.98,Tue
11624,2,19.75,Wed
11624,1,14.78,Tue
11628,1,12.99,Sat
11628,2,26.98,Fri
11628,4,37.96,Fri
11628,2,22.98,Sat
11628,1,12.99,Fri
11629,1,14.99,Thu
11629,1,6.49,Sun
11629,1,15.49,Sat
11629,4,53.78,Sat
11629,1,14.37,Tue
11630,5,67.95,Sun
11630,3,70.05,Tue
11630,1,14.96,Wed
11630,7,96.58,Tue
11630,4,56.96,Sun
11634,6,91.94,Mon
11634,2,29.33,Tue
11634,1,13.97,Tue
11634,2,29.73,Wed
11634,1,14.37,Tue
11635,2,20.98,Sat
11635,1,25.49,Sun
11635,1,39.51,Sat
11635,1,25.49,Wed
11635,2,21.74,Sun
11644,1,11.88,Thu
11644,1,12.58,Mon
11644,1,14.99,Sat
11644,1,9.49,Fri
11644,1,11.49,Thu
11651,3,38.97,Fri
11651,4,62.46,Tue
11651,7,139.37,Wed
11651,1,24.99,Tue
11651,1,14.79,Mon
11652,2,48.98,Tue
11652,2,33.98,Tue
11652,1,13.99,Fri
11652,2,67.95,Mon
11652,3,45.5,Sun
11663,1,17.36,Thu
11663,1,17.36,Sat
11663,1,14.96,Thu
11663,1,14.96,Sun
11663,1,14.96,Sat
11669,5,61.05,Tue
11669,3,35.31,Mon
11669,2,24.73,Sat
11669,1,9.49,Wed
11669,1,12.99,Mon
11675,2,26.33,Tue
11675,19,283.8,Wed
11675,20,257.02,Mon
11675,26,356.24,Fri
11675,6,87.44,Fri
11677,7,98.93,Tue
11677,4,54.26,Sun
11677,1,15.36,Wed
11677,1,11.77,Sun
11677,1,19.77,Wed
11682,2,21.48,Mon
11682,4,61.05,Sun
11682,6,86.94,Mon
11682,5,64.45,Sun
11682,3,38.97,Tue
11685,2,27.48,Mon
11685,3,42.36,Thu
11685,2,48.98,Wed
11685,4,53.35,Tue
11685,2,39.98,Sun
11690,1,18.49,Mon
11690,1,13.99,Sun
11690,1,15.49,Sun
11690,1,23.99,Fri
11690,3,34.47,Sat
11693,1,17.99,Sat
11693,1,13.99,Sat
11693,2,29.92,Thu
11693,2,27.58,Fri
11693,1,33.99,Sat
11697,2,25.45,Sun
11697,3,35.64,Mon
11697,3,29.34,Sat
11697,2,29.33,Mon
11697,4,59.85,Thu
11710,2,24.98,Sun
11710,2,29.33,Sun
11710,2,23.48,Wed
11710,2,20.54,Sun
11710,3,42.64,Tue
11711,1,13.99,Fri
11711,1,11.99,Mon
11711,1,13.99,Fri
11711,1,19.99,Sun
11711,1,9.99,Sun
11717,1,14.49,Tue
11717,1,18.49,Wed
11717,2,25.98,Mon
11717,1,15.96,Fri
11717,1,14.96,Mon
11720,1,15.36,Tue
11720,1,15.96,Sun
11720,1,14.96,Sat
11720,2,33.48,Sat
11720,1,9.99,Sat
11723,1,20.97,Thu
11723,2,38.48,Mon
11723,3,66.74,Tue
11723,2,25.74,Sat
11723,6,104.56,Fri
11729,3,77.75,Thu
11729,1,13.97,Wed
11729,1,30.99,Fri
11729,2,26.48,Sat
11729,2,24.48,Tue
11733,2,26.94,Tue
11733,1,15.36,Wed
11733,2,20.54,Sun
11733,3,14.37,Thu
11733,2,29.92,Tue
11740,1,14.42,Wed
11740,2,16.07,Thu
11740,4,20.93,Fri
11740,2,67.48,Tue
11740,3,14.47,Thu
11741,1,9.99,Tue
11741,1,9.99,Mon
11741,1,14.99,Mon
11741,1,14.99,Mon
11741,1,14.49,Tue
11747,4,57.46,Sun
11747,2,24.98,Wed
11747,1,14.79,Fri
11747,3,40.33,Fri
11747,4,46.18,Tue
11749,2,35.07,Thu
11749,2,18.98,Thu
11749,4,59.46,Thu
11749,3,40.36,Sun
11749,1,22.49,Mon
11756,2,30.48,Tue
11756,2,27.98,Tue
11756,2,23.98,Mon
11756,2,23.98,Thu
11756,2,25.98,Sun
11759,6,78.43,Wed
11759,3,35.71,Sat
11759,4,48.96,Sat
11759,3,74.47,Sat
11759,3,49.47,Wed
11760,1,6.49,Wed
11760,1,4.79,Wed
11760,2,44.36,Sun
11760,3,34.97,Tue
11760,1,24.99,Sun
11763,5,48.31,Fri
11763,1,12.77,Thu
11763,3,31.05,Thu
11763,2,29.92,Thu
11763,1,4.79,Wed
11766,9,220.35,Wed
11766,10,164.24,Thu
11766,1,11.77,Thu
11766,1,14.96,Sat
11766,10,133.05,Sun
11771,2,23.76,Fri
11771,1,21.99,Wed
11771,2,22.98,Mon
11771,1,11.49,Thu
11771,1,11.49,Wed
11772,1,12.99,Mon
11772,1,13.49,Sun
11772,1,9.99,Thu
11772,1,12.99,Wed
11772,1,15.99,Sun
11803,10,119.9,Wed
11803,2,23.98,Mon
11803,4,43.46,Sun
11803,3,41.91,Wed
11803,2,43.98,Wed
11805,2,29.92,Wed
11805,2,29.33,Mon
11805,1,14.37,Mon
11805,1,13.99,Tue
11805,5,187.45,Fri
11808,2,24.07,Mon
11808,2,22.98,Wed
11808,5,75.45,Mon
11808,2,27.54,Wed
11808,2,23.54,Wed
11809,2,26.73,Wed
11809,2,30.92,Tue
11809,4,61.64,Tue
11809,3,45.88,Fri
11809,4,54.96,Fri
11812,2,28.48,Mon
11812,2,27.98,Mon
11812,3,38.47,Tue
11812,1,14.96,Tue
11812,2,26.48,Tue
11814,4,48.46,Sun
11814,9,128.41,Sun
11814,1,50.99,Wed
11814,9,104.31,Wed
11814,1,13.97,Sun
11821,2,10.48,Mon
11821,1,12.49,Sat
11821,1,12.25,Fri
11821,1,11.49,Sun
11821,2,30.34,Wed
11823,5,69.95,Tue
11823,1,11.49,Mon
11823,1,14.68,Sat
11823,1,9.49,Fri
11823,2,36.07,Tue
11824,1,9.08,Mon
11824,1,13.77,Wed
11824,1,14.79,Fri
11824,1,12.99,Tue
11824,2,23.98,Tue
11826,2,24.48,Fri
11826,1,13.99,Tue
11826,3,37.9,Fri
11826,1,11.88,Mon
11826,2,21.66,Mon
11827,1,55.99,Fri
11827,1,10.77,Fri
11827,2,26.13,Tue
11827,1,224.99,Fri
11827,2,150.48,Wed
11832,1,16.49,Wed
11832,3,71.97,Sun
11832,4,42.13,Thu
11832,1,15.49,Wed
11832,3,42.1,Sat
11837,5,76.27,Wed
11837,1,14.79,Tue
11837,6,127.67,Fri
11837,6,88.85,Sun
11837,1,13.99,Wed
11839,3,53.47,Sat
11839,1,11.49,Tue
11839,5,65.95,Tue
11839,3,40.97,Sat
11839,4,41.89,Wed
11847,1,11.99,Tue
11847,1,8.97,Wed
11847,3,42.97,Thu
11847,1,8.99,Mon
11847,1,8.99,Fri
11860,4,63.74,Wed
11860,2,28.13,Tue
11860,1,9.49,Fri
11860,3,50.91,Wed
11860,4,33.96,Sat
11876,1,12.49,Sun
11876,2,30.98,Mon
11876,4,50.48,Thu
11876,1,14.49,Sat
11876,4,50.67,Fri
11885,1,26.99,Sun
11885,3,36.75,Tue
11885,1,12.58,Tue
11885,1,12.99,Fri
11885,2,17.46,Tue
11887,2,34.98,Fri
11887,2,24.98,Wed
11887,5,60.95,Sun
11887,2,24.48,Sat
11887,3,52.89,Mon
11903,4,28.36,Wed
11903,1,11.88,Fri
11903,2,23.98,Wed
11903,3,41.47,Wed
11903,2,17.48,Mon
11905,1,32.49,Thu
11905,6,147.44,Tue
11905,2,59.98,Mon
11905,1,15.49,Fri
11905,3,37.47,Fri
11906,1,9.77,Wed
11906,1,11.77,Sat
11906,2,25.13,Sun
11906,2,11.96,Sat
11906,1,2.99,Mon
11909,2,37.73,Mon
11909,2,28.91,Tue
11909,2,24.48,Tue
11909,2,26.14,Wed
11909,2,28.34,Fri
11915,2,5.98,Fri
11915,1,22.49,Thu
11915,2,18.98,Sun
11915,1,12.99,Wed
11915,1,6.79,Wed
11919,3,43.84,Wed
11919,3,41.52,Mon
11919,2,29.74,Sun
11919,2,27.13,Sat
11919,4,60.46,Wed
11925,1,14.96,Wed
11925,1,9.77,Sat
11925,1,12.99,Tue
11925,4,71.46,Tue
11925,1,12.99,Wed
11934,3,66.71,Thu
11934,1,19.77,Mon
11934,2,32.32,Fri
11934,1,14.96,Tue
11934,1,12.49,Fri
11938,3,57.28,Wed
11938,1,32.97,Thu
11938,2,49,Thu
11938,4,63.96,Tue
11938,3,49.47,Sat
11942,1,15.36,Wed
11942,1,15.36,Mon
11942,1,15.36,Tue
11942,1,12.99,Tue
11942,1,12.99,Sun
11945,1,11.77,Wed
11945,2,33.54,Fri
11945,2,22.54,Sat
11945,1,14.96,Thu
11945,1,48.99,Thu
11957,1,14.99,Wed
11957,1,17.96,Sun
11957,1,14.37,Tue
11957,3,49.97,Sat
11957,1,13.97,Wed
11967,1,11.97,Wed
11967,1,13.97,Wed
11967,1,16.65,Sat
11967,2,15.98,Sun
11967,1,11.88,Thu
11981,2,27.73,Wed
11981,1,35.37,Thu
11981,2,31.32,Mon
11981,4,54.46,Sat
11981,2,37.53,Sat
11988,1,10.49,Tue
11988,1,11.77,Wed
11988,1,14.37,Thu
11988,1,11.49,Tue
11988,1,11.49,Thu
11994,1,22.37,Wed
11994,2,17.98,Sat
11994,1,6.77,Fri
11994,1,8.97,Fri
11994,3,43.97,Sun
11995,1,15.49,Thu
11995,5,69.88,Mon
11995,2,20.98,Mon
11995,2,27.87,Tue
11995,4,49.85,Tue
12002,2,28.98,Sat
12002,1,19.99,Sat
12002,1,19.99,Sun
12002,1,15.49,Fri
12002,1,11.77,Fri
12006,3,91.11,Sun
12006,5,95.69,Fri
12006,3,83.5,Wed
12006,5,66.95,Wed
12006,2,22.48,Sun
12007,3,40.86,Sun
12007,2,32.05,Sun
12007,2,26.87,Sun
12007,2,21.75,Wed
12007,1,13.97,Tue
12008,2,32.32,Wed
12008,2,39.54,Sun
12008,2,30.33,Tue
12008,1,14.49,Mon
12008,1,11.88,Thu
12016,1,15.49,Sun
12016,1,15.49,Thu
12016,1,11.77,Tue
12016,1,11.49,Sat
12016,2,39.94,Fri
12022,2,29.98,Thu
12022,1,10.99,Tue
12022,1,11.49,Tue
12022,1,9.99,Tue
12022,1,13.99,Mon
12024,2,20.98,Fri
12024,2,25.98,Fri
12024,1,18.49,Fri
12024,2,19.48,Tue
12024,1,65.99,Tue
12030,3,36.25,Tue
12030,2,38.17,Wed
12030,1,9.49,Mon
12030,1,9.49,Wed
12030,2,22.75,Wed
12031,2,21.54,Fri
12031,3,41.92,Thu
12031,2,34.74,Fri
12031,1,21.7,Tue
12031,2,27.48,Sat
12034,1,29.99,Sun
12034,1,49.49,Sun
12034,2,78.98,Sat
12034,1,19.49,Sun
12034,3,93.47,Fri
12043,1,15.36,Thu
12043,1,14.37,Sat
12043,1,13.97,Sun
12043,2,28.48,Fri
12043,3,41.86,Thu
12046,4,36.04,Thu
12046,1,4.79,Tue
12046,5,40.12,Fri
12046,2,24.5,Wed
12046,4,41.46,Fri
12048,1,5.99,Sun
12048,1,5.99,Thu
12048,1,15.49,Fri
12048,2,25.48,Mon
12048,1,5.99,Sun
12050,3,34.47,Thu
12050,1,28.49,Fri
12050,2,22.98,Thu
12050,4,33.92,Mon
12050,4,56.87,Sun
12053,3,23.47,Sat
12053,6,93.87,Mon
12053,2,27.53,Sat
12053,1,14.96,Mon
12053,1,14.96,Wed
12056,3,45.47,Tue
12056,5,82.45,Tue
12056,2,33.98,Mon
12056,3,51.95,Thu
12056,2,29.98,Fri
12060,3,35.97,Sat
12060,4,55.46,Sat
12060,3,45.47,Wed
12060,2,20.98,Sun
12060,3,39.97,Sun
12072,3,58.74,Thu
12072,2,40.75,Sun
12072,1,12.99,Tue
12072,3,39.47,Thu
12072,4,48.94,Mon
12081,7,90.78,Thu
12081,6,80.19,Thu
12081,6,83.38,Sat
12081,3,43.97,Thu
12081,1,12.99,Wed
12082,1,5.99,Wed
12082,1,5.99,Sun
12082,2,24.46,Sun
12082,3,31.47,Sun
12082,1,14.99,Sun
12089,1,9.33,Wed
12089,1,59.47,Sun
12089,1,20.99,Tue
12089,2,30.73,Thu
12089,2,37.54,Tue
12092,1,11.77,Thu
12092,2,32.8,Sat
12092,1,11.77,Tue
12092,1,12.99,Thu
12092,2,25.87,Fri
12098,11,163.89,Thu
12098,5,241.95,Tue
12098,8,193.92,Mon
12098,1,68.99,Wed
12098,1,61.49,Fri
12102,4,58.39,Sat
12102,3,42.56,Fri
12102,3,37.36,Thu
12102,4,55.46,Mon
12102,4,43.96,Sun
12108,1,13.49,Fri
12108,5,59.95,Thu
12108,5,56.95,Thu
12108,1,15.99,Tue
12108,1,15.49,Wed
12120,2,23.76,Mon
12120,1,19.97,Thu
12120,1,15.36,Tue
12120,2,25.14,Sat
12120,6,85.94,Sun
12127,4,55.34,Sun
12127,3,38.36,Tue
12127,3,44.47,Thu
12127,1,50.99,Mon
12127,5,81.45,Mon
12128,2,31.48,Mon
12128,3,43.46,Fri
12128,2,36.54,Thu
12128,1,12.99,Tue
12128,1,27.99,Thu
12130,1,14.96,Tue
12130,2,29.58,Thu
12130,3,43.97,Tue
12130,2,20.15,Sat
12130,1,12.49,Thu
12138,3,58.47,Sat
12138,2,29.35,Tue
12138,1,12.99,Fri
12138,3,44.95,Sun
12138,4,73.34,Tue
12139,1,15.49,Thu
12139,2,28.48,Mon
12139,1,11.77,Tue
12139,1,16.36,Sun
12139,1,13.99,Wed
12141,5,56.87,Tue
12141,3,42.3,Fri
12141,2,26.74,Tue
12141,5,51.95,Mon
12141,4,51.83,Wed
12152,1,11.49,Mon
12152,1,11.88,Sun
12152,3,39.47,Tue
12152,1,11.49,Sat
12152,1,6.79,Thu
12154,4,57.96,Tue
12154,3,44.1,Thu
12154,15,254.85,Mon
12154,4,82.96,Tue
12154,1,14.49,Tue
12165,3,36.47,Fri
12165,2,25.94,Fri
12165,2,26.73,Wed
12165,1,14.96,Tue
12165,2,29.92,Tue
12170,2,24.54,Tue
12170,2,27.94,Thu
12170,1,13.97,Thu
12170,1,13.97,Tue
12170,2,29.58,Sun
12175,1,13.97,Thu
12175,2,27.94,Wed
12175,3,44.37,Fri
12175,2,27.94,Thu
12175,2,32.98,Tue
12176,1,9.99,Thu
12176,2,29.97,Fri
12176,2,14.76,Wed
12176,1,9.98,Fri
12176,1,5.49,Thu
12184,2,25.17,Wed
12184,1,9.99,Tue
12184,2,27.98,Thu
12184,2,27.98,Wed
12184,2,25.98,Wed
12188,2,25.48,Thu
12188,3,39.86,Thu
12188,2,23.67,Mon
12188,1,14.96,Mon
12188,2,23.54,Mon
12189,1,16.7,Fri
12189,1,12.49,Tue
12189,1,9.98,Wed
12189,1,17.99,Wed
12189,1,12.49,Wed
12191,6,80.44,Wed
12191,5,66.45,Tue
12191,6,82.45,Tue
12191,5,64.45,Sun
12191,2,26.14,Fri
12197,1,29.99,Thu
12197,1,29.99,Mon
12197,1,29.99,Mon
12197,1,19.99,Fri
12197,1,29.99,Tue
12204,1,16.99,Thu
12204,2,26.73,Mon
12204,1,23.49,Thu
12204,7,90.93,Mon
12204,7,86.07,Thu
12207,7,95.43,Tue
12207,3,53.47,Sat
12207,4,67.96,Sat
12207,5,81.45,Sat
12207,7,98.16,Sat
12210,3,43.09,Tue
12210,1,15.36,Tue
12210,2,30.15,Thu
12210,4,51.47,Thu
12210,3,38.5,Thu
12215,6,79.3,Mon
12215,3,38.9,Sun
12215,9,162.07,Mon
12215,4,55.1,Fri
12215,4,86.93,Mon
12221,1,6.49,Mon
12221,1,21.49,Mon
12221,1,23.99,Tue
12221,1,11.88,Sat
12221,6,75.42,Sun
12228,1,18.49,Wed
12228,1,13.99,Sat
12228,4,115.67,Tue
12228,2,43.97,Sat
12228,4,81.46,Thu
12238,3,66.47,Tue
12238,4,52.68,Thu
12238,2,29.58,Sat
12238,2,40.11,Tue
12238,2,32.72,Fri
12242,5,73.45,Thu
12242,2,22.07,Sun
12242,6,73.44,Sun
12242,8,120.57,Thu
12242,1,14.96,Mon
12254,1,12.99,Mon
12254,1,12.58,Wed
12254,3,17.47,Sat
12254,1,15.49,Thu
12254,1,15.36,Tue
12260,2,23.74,Thu
12260,1,15.36,Sat
12260,2,28.34,Tue
12260,2,28.34,Sun
12260,2,28.76,Sun
12272,4,50.67,Thu
12272,3,43.73,Mon
12272,2,28.74,Mon
12272,1,28.18,Sun
12272,2,18.98,Mon
12295,1,12.49,Thu
12295,2,56.48,Wed
12295,1,28.49,Mon
12295,1,32.49,Fri
12295,3,59.47,Fri
12304,2,50.98,Fri
12304,14,606.55,Mon
12304,4,80.52,Tue
12304,4,138.85,Wed
12304,11,257.25,Wed
12308,3,43.72,Wed
12308,3,43.3,Tue
12308,6,85.78,Sat
12308,3,42.9,Fri
12308,2,29.75,Sat
12310,1,15.49,Sun
12310,1,14.37,Fri
12310,3,42.97,Sun
12310,3,41.97,Tue
12310,1,13.99,Sat
12316,1,4.79,Fri
12316,1,12.25,Wed
12316,2,16.37,Mon
12316,1,9.99,Mon
12316,1,11.88,Sat
12322,1,14.37,Fri
12322,2,28.93,Sat
12322,2,25.98,Wed
12322,2,25.98,Fri
12322,4,51.03,Thu
12323,1,10.77,Wed
12323,3,49.32,Fri
12323,2,23.74,Tue
12323,2,28.48,Fri
12323,2,39.48,Sat
12326,4,57.05,Mon
12326,1,14.96,Sun
12326,6,85.98,Tue
12326,4,54.47,Sat
12326,1,14.96,Sat
12331,2,29.48,Mon
12331,2,24.48,Wed
12331,1,22.99,Sat
12331,1,13.99,Fri
12331,1,8.38,Sun
12336,3,37.71,Tue
12336,3,36.36,Thu
12336,3,41.97,Tue
12336,3,43.09,Wed
12336,3,29.56,Fri
12344,1,15.36,Fri
12344,3,35.31,Tue
12344,5,79.64,Mon
12344,2,22.98,Wed
12344,2,20.98,Fri
12352,5,63.95,Wed
12352,9,113.41,Sat
12352,12,155.46,Sat
12352,10,139.67,Sat
12352,25,350.66,Tue
12353,1,13.97,Fri
12353,2,28.33,Fri
12353,2,24.48,Wed
12353,4,53.96,Fri
12353,3,41.36,Fri
12354,1,9.49,Thu
12354,2,24.98,Wed
12354,1,18.49,Fri
12354,2,25.98,Fri
12354,3,27.47,Thu
12356,1,13.97,Fri
12356,1,15.98,Fri
12356,1,14.96,Fri
12356,2,25.74,Fri
12356,1,14.99,Mon
12360,1,14.37,Fri
12360,1,14.37,Fri
12360,1,11.77,Wed
12360,3,36.47,Wed
12360,3,55.97,Mon
12367,4,56.96,Mon
12367,4,65.85,Tue
12367,4,97.46,Fri
12367,4,51.85,Thu
12367,5,68.95,Tue
12373,1,12.58,Mon
12373,2,25.98,Thu
12373,1,12.99,Thu
12373,1,12.99,Thu
12373,1,14.96,Mon
12399,2,20.98,Mon
12399,1,15.27,Fri
12399,1,26.99,Fri
12399,3,49.97,Tue
12399,1,14.37,Fri
12400,3,33.56,Sat
12400,1,5.49,Thu
12400,3,34.71,Thu
12400,4,50.48,Fri
12400,7,92.18,Fri
12430,5,68.59,Sat
12430,3,41.47,Tue
12430,3,45.89,Fri
12430,3,44.69,Fri
12430,4,57.88,Sun
12435,1,9.98,Fri
12435,3,46.28,Wed
12435,3,80.97,Tue
12435,4,56.96,Fri
12435,1,18.49,Fri
12436,3,38.47,Wed
12436,4,49.96,Thu
12436,1,12.9,Tue
12436,1,11.77,Fri
12436,1,21,Mon
12439,1,19.99,Thu
12439,1,13.99,Tue
12439,1,14.99,Fri
12439,3,51.89,Wed
12439,1,12.7,Sun
12453,2,25.37,Mon
12453,1,17.48,Fri
12453,4,51.85,Mon
12453,1,17.48,Thu
12453,1,22.49,Wed
12455,5,60.34,Thu
12455,2,25.48,Tue
12455,3,33.54,Wed
12455,4,47.96,Mon
12455,3,39.25,Wed
12456,7,82.39,Fri
12456,1,18.1,Fri
12456,2,28.93,Sat
12456,1,23.99,Sat
12456,2,44.48,Sat
12457,2,29.48,Sat
12457,1,11.88,Mon
12457,4,50.44,Mon
12457,4,42.96,Tue
12457,3,33.72,Wed
12467,1,13.99,Thu
12467,1,14.99,Thu
12467,1,13.99,Tue
12467,1,9.49,Wed
12467,1,16.99,Sun
12471,1,15.36,Fri
12471,1,17.76,Sun
12471,1,14.99,Sat
12471,1,14.49,Sun
12471,1,11.99,Tue
12472,2,26.48,Fri
12472,1,13.99,Sun
12472,7,82.03,Sat
12472,1,29.99,Sun
12472,2,26.14,Sat
12474,1,14.99,Wed
12474,2,25.98,Thu
12474,1,14.49,Sat
12474,1,14.49,Wed
12474,1,11.99,Sat
12476,3,39.97,Mon
12476,2,26.37,Mon
12476,1,15.49,Tue
12476,2,26.48,Thu
12476,2,22.98,Sat
12479,1,6.79,Fri
12479,3,28.97,Fri
12479,2,13.58,Mon
12479,2,34.69,Tue
12479,3,34.97,Wed
12480,1,23.99,Thu
12480,2,29.48,Wed
12480,1,13.49,Fri
12480,3,39.31,Sun
12480,3,47.12,Fri
12481,1,11.77,Fri
12481,1,12.77,Tue
12481,1,14.96,Thu
12481,1,12.99,Sat
12481,1,15.49,Sun
12482,1,14.49,Thu
12482,9,114.91,Sun
12482,1,11.77,Sat
12482,6,83.59,Mon
12482,3,38.47,Wed
12483,4,88.96,Wed
12483,4,43.63,Mon
12483,4,64.46,Wed
12483,2,25.98,Tue
12483,1,39.49,Sat
12489,2,19.67,Thu
12489,1,17.99,Fri
12489,3,40.1,Sun
12489,2,25.87,Sat
12489,1,17.99,Thu
12502,1,15.36,Fri
12502,1,15.36,Wed
12502,1,15.49,Thu
12502,2,28.48,Wed
12502,4,56.46,Wed
12505,2,26.73,Fri
12505,1,15.96,Wed
12505,4,56.07,Sun
12505,1,11.77,Sun
12505,3,32.71,Tue
12507,2,24.98,Fri
12507,1,16.49,Sun
12507,2,17.98,Fri
12507,2,24.98,Wed
12507,1,15.36,Fri
12521,2,24.94,Fri
12521,3,46.47,Sat
12521,4,57.96,Sat
12521,2,27.74,Wed
12521,1,25.32,Fri
12523,2,26.56,Fri
12523,2,27.13,Wed
12523,5,64.64,Wed
12523,2,25.48,Sun
12523,3,34.86,Sat
12530,2,27.94,Fri
12530,1,13.77,Wed
12530,3,33.97,Fri
12530,3,27.47,Thu
12530,2,23.37,Thu
12534,1,11.49,Tue
12534,1,6.49,Wed
12534,2,26.98,Tue
12534,1,9.49,Thu
12534,1,11.49,Mon
12538,2,28.93,Tue
12538,2,25.87,Sun
12538,2,23.37,Sun
12538,2,25.98,Mon
12538,3,37.97,Sun
12547,1,12.49,Fri
12547,2,26.48,Tue
12547,1,5.79,Thu
12547,2,25.48,Sat
12547,1,12.77,Tue
12548,2,24.46,Sat
12548,3,44.97,Sat
12548,5,58.23,Sun
12548,2,27,Mon
12548,2,25.98,Sat
12552,3,31.97,Fri
12552,1,12.58,Sun
12552,1,15.99,Sun
12552,2,20.98,Sat
12552,2,28.13,Tue
12553,3,37.47,Tue
12553,2,24.49,Fri
12553,4,47.88,Sat
12553,4,145.52,Sat
12553,1,12.49,Tue
12556,4,65.46,Sun
12556,3,46.47,Mon
12556,1,18.1,Tue
12556,2,30.32,Sat
12556,1,14.96,Sat
12559,1,12.97,Mon
12559,1,14.79,Wed
12559,3,39.91,Sun
12559,3,36.71,Wed
12559,2,26.22,Sun
12562,3,40.97,Mon
12562,3,43.47,Sat
12562,1,13.77,Sun
12562,6,57.52,Wed
12562,1,14.96,Sat
12568,1,11.77,Sun
12568,9,105.91,Fri
12568,2,29.48,Mon
12568,18,252.68,Sun
12568,6,83.83,Tue
12570,3,61.64,Sat
12570,3,43.69,Thu
12570,1,14.96,Sun
12570,2,37.8,Wed
12570,1,64.97,Wed
12571,3,35.06,Fri
12571,1,12.99,Wed
12571,1,11.49,Tue
12571,2,24.48,Thu
12571,1,11.49,Thu
12579,3,49.9,Wed
12579,6,73.94,Tue
12579,2,34.48,Sat
12579,2,38.29,Fri
12579,1,33.86,Sun
12591,5,84.68,Sat
12591,3,37.89,Sat
12591,2,31.35,Mon
12591,5,70.45,Tue
12591,1,11.88,Sat
12600,1,15.36,Mon
12600,5,92.44,Sat
12600,1,12.49,Fri
12600,4,55.46,Fri
12600,2,39.98,Sat
12601,4,56.46,Sat
12601,7,103.82,Fri
12601,1,13.49,Sat
12601,2,25.98,Sat
12601,2,30.48,Tue
12608,1,54.77,Tue
12608,4,48.48,Tue
12608,4,59.85,Sat
12608,3,35.11,Mon
12608,3,45.29,Sat
12617,2,24.98,Mon
12617,2,24.98,Mon
12617,4,54.26,Sun
12617,5,57.85,Sat
12617,5,58.85,Sat
12635,4,53.12,Sat
12635,3,42.71,Sat
12635,2,25.74,Sat
12635,3,43.47,Sat
12635,1,14.49,Sat
12637,1,6.49,Thu
12637,5,27.95,Sat
12637,2,11.48,Tue
12637,1,5.49,Thu
12637,5,49.45,Tue
12649,2,20.41,Sat
12649,1,13.49,Fri
12649,1,11.88,Sat
12649,1,14.49,Tue
12649,5,71.45,Sat
12651,6,66.82,Fri
12651,8,96.76,Sat
12651,6,70.81,Sun
12651,8,86.76,Sun
12651,4,47.96,Sat
12657,2,8.98,Wed
12657,1,16.49,Tue
12657,2,27.48,Thu
12657,1,9.99,Fri
12657,1,14.37,Thu
12660,1,12.99,Sat
12660,1,9.77,Mon
12660,3,41.51,Fri
12660,1,10.99,Thu
12660,1,12.99,Thu
12667,3,38.86,Sat
12667,4,45.46,Sun
12667,2,29.98,Sat
12667,2,23.98,Sat
12667,2,28.73,Fri
12670,3,23.97,Mon
12670,1,22.77,Fri
12670,1,33.86,Wed
12670,1,28.18,Sun
12670,1,21.99,Thu
12671,5,63.84,Sun
12671,1,26.99,Sun
12671,3,36.97,Mon
12671,2,22.98,Sat
12671,3,37.1,Sat
12697,2,27.94,Sat
12697,1,13.97,Thu
12697,3,42.7,Thu
12697,3,42.9,Mon
12697,3,42.9,Tue
12709,4,56.58,Sun
12709,4,50.96,Fri
12709,2,28.48,Sat
12709,4,57.88,Wed
12709,1,11.77,Tue
12720,1,14.96,Sat
12720,1,27.77,Sun
12720,1,27.77,Sun
12720,1,14.96,Tue
12720,2,23.54,Sat
12721,1,13.97,Sat
12721,3,37.91,Thu
12721,1,13.97,Thu
12721,2,29.98,Fri
12721,1,11.49,Thu
12728,1,19.99,Thu
12728,2,19.98,Sat
12728,1,29.99,Wed
12728,2,19.98,Fri
