id,amount,bank,operation,type,k_symbol
2493,17001.0,GH,PREVOD Z UCTU,PRIJEM,nan
2493,192.6,nan,nan,PRIJEM,UROK
2493,10300.0,nan,VYBER,VYDAJ,nan
2493,25502.0,GH,PREVOD Z UCTU,PRIJEM,nan
2494,1100.0,nan,VKLAD,PRIJEM,nan
2494,23938.0,nan,VKLAD,PRIJEM,nan
2494,2300.0,nan,VYBER,VYDAJ,nan
2494,37.2,nan,nan,PRIJEM,UROK
2494,23938.0,nan,VKLAD,PRIJEM,nan
2494,13800.0,nan,VYBER,VYDAJ,nan
2494,111.2,nan,nan,PRIJEM,UROK
2494,23938.0,nan,VKLAD,PRIJEM,nan
2494,18200.0,nan,VYBER,VYDAJ,nan
2494,146.9,nan,nan,PRIJEM,UROK
2494,23938.0,nan,VKLAD,PRIJEM,nan
2495,1100.0,nan,VKLAD,PRIJEM,nan
2495,1800.0,nan,VKLAD,PRIJEM,nan
2495,6.0,nan,nan,PRIJEM,UROK
2495,9300.0,nan,VKLAD,PRIJEM,nan
2495,1800.0,nan,VKLAD,PRIJEM,nan
2495,40.4,nan,nan,PRIJEM,UROK
2495,6000.0,nan,VKLAD,PRIJEM,nan
2495,1800.0,nan,VKLAD,PRIJEM,nan
2495,73.6,nan,nan,PRIJEM,UROK
2495,200.0,nan,VYBER,VYDAJ,nan
2495,8133.0,nan,VKLAD,PRIJEM,nan
2496,200.0,nan,VKLAD,PRIJEM,nan
2496,4703.0,IJ,PREVOD Z UCTU,PRIJEM,DUCHOD
2496,17.7,nan,nan,PRIJEM,UROK
2496,4703.0,IJ,PREVOD Z UCTU,PRIJEM,DUCHOD
2496,20.4,nan,nan,PRIJEM,UROK
2496,4703.0,IJ,PREVOD Z UCTU,PRIJEM,DUCHOD
2496,20.4,nan,nan,PRIJEM,UROK
2496,4703.0,IJ,PREVOD Z UCTU,PRIJEM,DUCHOD
2496,20.4,nan,nan,PRIJEM,UROK
2496,4703.0,IJ,PREVOD Z UCTU,PRIJEM,DUCHOD
2496,2576.0,CD,PREVOD NA UCET,VYDAJ,SIPO
2497,900.0,nan,VKLAD,PRIJEM,nan
2497,5896.0,UV,PREVOD Z UCTU,PRIJEM,DUCHOD
2497,16.6,nan,nan,PRIJEM,UROK
2497,5896.0,UV,PREVOD Z UCTU,PRIJEM,DUCHOD
2497,24.6,nan,nan,PRIJEM,UROK
2497,5896.0,UV,PREVOD Z UCTU,PRIJEM,DUCHOD
2497,24.6,nan,nan,PRIJEM,UROK
2497,5896.0,UV,PREVOD Z UCTU,PRIJEM,DUCHOD
2497,24.6,nan,nan,PRIJEM,UROK
2497,600.0,nan,VYBER,VYDAJ,nan
2497,5896.0,UV,PREVOD Z UCTU,PRIJEM,DUCHOD
2498,1100.0,nan,VKLAD,PRIJEM,nan
2498,6336.0,AB,PREVOD Z UCTU,PRIJEM,DUCHOD
2498,18.0,nan,nan,PRIJEM,UROK
2498,6336.0,AB,PREVOD Z UCTU,PRIJEM,DUCHOD
2498,31.0,nan,nan,PRIJEM,UROK
2498,6336.0,AB,PREVOD Z UCTU,PRIJEM,DUCHOD
2498,31.0,nan,nan,PRIJEM,UROK
2498,6336.0,AB,PREVOD Z UCTU,PRIJEM,DUCHOD
2498,31.0,nan,nan,PRIJEM,UROK
2498,3830.0,EF,PREVOD NA UCET,VYDAJ,SIPO
2498,6336.0,AB,PREVOD Z UCTU,PRIJEM,DUCHOD
2499,200.0,nan,VKLAD,PRIJEM,nan
2499,4204.0,YZ,PREVOD Z UCTU,PRIJEM,DUCHOD
2499,4204.0,YZ,PREVOD Z UCTU,PRIJEM,DUCHOD
2499,4204.0,YZ,PREVOD Z UCTU,PRIJEM,DUCHOD
2499,4204.0,YZ,PREVOD Z UCTU,PRIJEM,DUCHOD
2499,4204.0,YZ,PREVOD Z UCTU,PRIJEM,DUCHOD
2499,2802.0,YZ,PREVOD NA UCET,VYDAJ,SIPO
2499,47.0,nan,nan,PRIJEM,UROK
2499,14.6,nan,VYBER,VYDAJ,SLUZBY
2499,3760.0,nan,VYBER,VYDAJ,nan
2499,4204.0,YZ,PREVOD Z UCTU,PRIJEM,DUCHOD
2500,1100.0,nan,VKLAD,PRIJEM,nan
2500,19891.0,nan,VKLAD,PRIJEM,nan
2500,68.2,nan,nan,PRIJEM,UROK
2500,3300.0,nan,VKLAD,PRIJEM,nan
2500,19891.0,nan,VKLAD,PRIJEM,nan
2500,101.5,nan,nan,PRIJEM,UROK
2500,6100.0,nan,VYBER,VYDAJ,nan
2500,19891.0,nan,VKLAD,PRIJEM,nan
2500,210.5,nan,nan,PRIJEM,UROK
2500,15600.0,nan,VYBER,VYDAJ,nan
2500,19891.0,nan,VKLAD,PRIJEM,nan
2501,600.0,nan,VKLAD,PRIJEM,nan
2501,6632.0,WX,PREVOD Z UCTU,PRIJEM,DUCHOD
2501,6632.0,WX,PREVOD Z UCTU,PRIJEM,DUCHOD
2501,6632.0,WX,PREVOD Z UCTU,PRIJEM,DUCHOD
2501,6632.0,WX,PREVOD Z UCTU,PRIJEM,DUCHOD
2501,6632.0,WX,PREVOD Z UCTU,PRIJEM,DUCHOD
2501,2017.0,YZ,PREVOD NA UCET,VYDAJ,SIPO
2501,3040.0,nan,VYBER,VYDAJ,nan
2501,500.0,nan,VYBER,VYDAJ,nan
2501,91.5,nan,nan,PRIJEM,UROK
2501,14.6,nan,VYBER,VYDAJ,SLUZBY
2502,700.0,nan,VKLAD,PRIJEM,nan
2502,13000.0,nan,VKLAD,PRIJEM,nan
2502,4500.0,nan,VKLAD,PRIJEM,nan
2502,800.0,nan,VKLAD,PRIJEM,nan
2502,300.0,nan,VKLAD,PRIJEM,nan
2502,4600.0,nan,VKLAD,PRIJEM,nan
2502,1200.0,nan,VYBER,VYDAJ,nan
2502,500.0,nan,VKLAD,PRIJEM,nan
2502,700.0,nan,VYBER,VYDAJ,nan
2502,800.0,nan,VYBER,VYDAJ,nan
2502,2700.0,nan,VKLAD,PRIJEM,nan
2503,1100.0,nan,VKLAD,PRIJEM,nan
2503,5709.0,GH,PREVOD Z UCTU,PRIJEM,DUCHOD
2503,21.0,nan,nan,PRIJEM,UROK
2503,5709.0,GH,PREVOD Z UCTU,PRIJEM,DUCHOD
2503,28.4,nan,nan,PRIJEM,UROK
2503,5709.0,GH,PREVOD Z UCTU,PRIJEM,DUCHOD
2503,28.4,nan,nan,PRIJEM,UROK
2503,5709.0,GH,PREVOD Z UCTU,PRIJEM,DUCHOD
2503,28.4,nan,nan,PRIJEM,UROK
2503,5709.0,GH,PREVOD Z UCTU,PRIJEM,DUCHOD
2503,3386.0,GH,PREVOD NA UCET,VYDAJ,SIPO
2504,1100.0,nan,VKLAD,PRIJEM,nan
2504,23403.0,nan,VKLAD,PRIJEM,nan
2504,2000.0,nan,VKLAD,PRIJEM,nan
2504,53.4,nan,nan,PRIJEM,UROK
2504,15602.0,nan,VKLAD,PRIJEM,nan
2504,4700.0,nan,VYBER,VYDAJ,nan
2504,134.0,nan,nan,PRIJEM,UROK
2504,15602.0,nan,VKLAD,PRIJEM,nan
2504,7700.0,nan,VYBER,VYDAJ,nan
2504,172.8,nan,nan,PRIJEM,UROK
2504,15602.0,nan,VKLAD,PRIJEM,nan
2505,700.0,nan,VKLAD,PRIJEM,nan
2505,17585.0,nan,VKLAD,PRIJEM,nan
2505,54.1,nan,nan,PRIJEM,UROK
2505,5500.0,nan,VKLAD,PRIJEM,nan
2505,17585.0,nan,VKLAD,PRIJEM,nan
2505,143.7,nan,nan,PRIJEM,UROK
2505,9400.0,nan,VYBER,VYDAJ,nan
2505,17585.0,nan,VKLAD,PRIJEM,nan
2505,197.2,nan,nan,PRIJEM,UROK
2505,12000.0,nan,VYBER,VYDAJ,nan
2505,26378.0,nan,VKLAD,PRIJEM,nan
2506,700.0,nan,VKLAD,PRIJEM,nan
2506,20806.0,nan,VKLAD,PRIJEM,nan
2506,1800.0,nan,VKLAD,PRIJEM,nan
2506,50.1,nan,nan,PRIJEM,UROK
2506,20806.0,nan,VKLAD,PRIJEM,nan
2506,9600.0,nan,VYBER,VYDAJ,nan
2506,122.1,nan,nan,PRIJEM,UROK
2506,31209.0,nan,VKLAD,PRIJEM,nan
2506,22400.0,nan,VYBER,VYDAJ,nan
2506,164.4,nan,nan,PRIJEM,UROK
2506,20806.0,nan,VKLAD,PRIJEM,nan
2507,600.0,nan,VKLAD,PRIJEM,nan
2507,4673.0,WX,PREVOD Z UCTU,PRIJEM,DUCHOD
2507,4673.0,WX,PREVOD Z UCTU,PRIJEM,DUCHOD
2507,4673.0,WX,PREVOD Z UCTU,PRIJEM,DUCHOD
2507,4673.0,WX,PREVOD Z UCTU,PRIJEM,DUCHOD
2507,4673.0,WX,PREVOD Z UCTU,PRIJEM,DUCHOD
2507,5550.0,nan,VYBER,VYDAJ,nan
2507,30.7,nan,nan,PRIJEM,UROK
2507,14.6,nan,VYBER,VYDAJ,SLUZBY
2507,3115.0,OP,PREVOD NA UCET,VYDAJ,SIPO
2507,4673.0,WX,PREVOD Z UCTU,PRIJEM,DUCHOD
2508,200.0,nan,VKLAD,PRIJEM,nan
2508,6224.0,nan,VKLAD,PRIJEM,nan
2508,8200.0,nan,VKLAD,PRIJEM,nan
2508,11.8,nan,nan,PRIJEM,UROK
2508,6224.0,nan,VKLAD,PRIJEM,nan
2508,1500.0,nan,VKLAD,PRIJEM,nan
2508,68.2,nan,nan,PRIJEM,UROK
2508,6224.0,nan,VKLAD,PRIJEM,nan
2508,3800.0,nan,VYBER,VYDAJ,nan
2508,95.6,nan,nan,PRIJEM,UROK
2508,6224.0,nan,VKLAD,PRIJEM,nan
2509,300.0,nan,VKLAD,PRIJEM,nan
2509,44899.0,QR,PREVOD Z UCTU,PRIJEM,nan
2509,13100.0,nan,VYBER,VYDAJ,nan
2509,34.5,nan,nan,PRIJEM,UROK
2509,44899.0,QR,PREVOD Z UCTU,PRIJEM,nan
2509,26300.0,nan,VYBER,VYDAJ,nan
2509,150.4,nan,nan,PRIJEM,UROK
2509,44899.0,QR,PREVOD Z UCTU,PRIJEM,nan
2509,39900.0,nan,VYBER,VYDAJ,nan
2509,216.2,nan,nan,PRIJEM,UROK
2509,44899.0,QR,PREVOD Z UCTU,PRIJEM,nan
2510,1100.0,nan,VKLAD,PRIJEM,nan
2510,45612.0,WX,PREVOD Z UCTU,PRIJEM,nan
2510,11900.0,nan,VYBER,VYDAJ,nan
2510,112.3,nan,nan,PRIJEM,UROK
2510,30408.0,WX,PREVOD Z UCTU,PRIJEM,nan
2510,20700.0,nan,VYBER,VYDAJ,nan
2510,178.0,nan,nan,PRIJEM,UROK
2510,30408.0,WX,PREVOD Z UCTU,PRIJEM,nan
2510,26600.0,nan,VYBER,VYDAJ,nan
2510,290.7,nan,nan,PRIJEM,UROK
2510,30408.0,WX,PREVOD Z UCTU,PRIJEM,nan
2511,300.0,nan,VKLAD,PRIJEM,nan
2511,9376.0,nan,VKLAD,PRIJEM,nan
2511,8000.0,nan,VKLAD,PRIJEM,nan
2511,14.3,nan,nan,PRIJEM,UROK
2511,9376.0,nan,VKLAD,PRIJEM,nan
2511,700.0,nan,VYBER,VYDAJ,nan
2511,80.9,nan,nan,PRIJEM,UROK
2511,9376.0,nan,VKLAD,PRIJEM,nan
2511,6000.0,nan,VYBER,VYDAJ,nan
2511,113.1,nan,nan,PRIJEM,UROK
2511,9376.0,nan,VKLAD,PRIJEM,nan
2512,1000.0,nan,VKLAD,PRIJEM,nan
2512,24443.0,nan,VKLAD,PRIJEM,nan
2512,80.4,nan,nan,PRIJEM,UROK
2512,1600.0,nan,VKLAD,PRIJEM,nan
2512,24443.0,nan,VKLAD,PRIJEM,nan
2512,190.3,nan,nan,PRIJEM,UROK
2512,10100.0,nan,VYBER,VYDAJ,nan
2512,24443.0,nan,VKLAD,PRIJEM,nan
2512,261.3,nan,nan,PRIJEM,UROK
2512,21200.0,nan,VYBER,VYDAJ,nan
2512,24443.0,nan,VKLAD,PRIJEM,nan
2513,600.0,nan,VKLAD,PRIJEM,nan
2513,15649.0,QR,PREVOD Z UCTU,PRIJEM,nan
2513,48.0,nan,nan,PRIJEM,UROK
2513,5400.0,nan,VKLAD,PRIJEM,nan
2513,15649.0,QR,PREVOD Z UCTU,PRIJEM,nan
2513,130.1,nan,nan,PRIJEM,UROK
2513,3900.0,nan,VYBER,VYDAJ,nan
2513,15649.0,QR,PREVOD Z UCTU,PRIJEM,nan
2513,190.3,nan,nan,PRIJEM,UROK
2513,12900.0,nan,VYBER,VYDAJ,nan
2513,15649.0,QR,PREVOD Z UCTU,PRIJEM,nan
2514,400.0,nan,VKLAD,PRIJEM,nan
2514,13400.0,nan,VKLAD,PRIJEM,nan
2514,19270.0,nan,VKLAD,PRIJEM,nan
2514,27965.0,nan,VKLAD,PRIJEM,nan
2514,10545.0,nan,VKLAD,PRIJEM,nan
2514,41730.0,nan,VKLAD,PRIJEM,nan
2514,48900.0,nan,VYBER,VYDAJ,nan
2514,19200.0,nan,VYBER,VYDAJ,nan
2514,43185.0,nan,VKLAD,PRIJEM,nan
2514,14.6,nan,VYBER,VYDAJ,SLUZBY
2514,117.2,nan,nan,PRIJEM,UROK
2515,400.0,nan,VKLAD,PRIJEM,nan
2515,21372.0,nan,VKLAD,PRIJEM,nan
2515,2400.0,nan,VKLAD,PRIJEM,nan
2515,23.5,nan,nan,PRIJEM,UROK
2515,21372.0,nan,VKLAD,PRIJEM,nan
2515,9400.0,nan,VYBER,VYDAJ,nan
2515,113.6,nan,nan,PRIJEM,UROK
2515,32058.0,nan,VKLAD,PRIJEM,nan
2515,19400.0,nan,VYBER,VYDAJ,nan
2515,164.9,nan,nan,PRIJEM,UROK
2515,21372.0,nan,VKLAD,PRIJEM,nan
2516,600.0,nan,VKLAD,PRIJEM,nan
2516,3037.0,IJ,PREVOD Z UCTU,PRIJEM,nan
2516,3037.0,IJ,PREVOD Z UCTU,PRIJEM,nan
2516,3037.0,IJ,PREVOD Z UCTU,PRIJEM,nan
2516,3037.0,IJ,PREVOD Z UCTU,PRIJEM,nan
2516,39.0,UV,PREVOD NA UCET,VYDAJ,nan
2516,3037.0,IJ,PREVOD Z UCTU,PRIJEM,nan
2516,1969.0,CD,PREVOD NA UCET,VYDAJ,SIPO
2516,660.0,nan,VYBER,VYDAJ,nan
2516,14.6,nan,VYBER,VYDAJ,SLUZBY
2516,38.5,nan,nan,PRIJEM,UROK
2517,800.0,nan,VKLAD,PRIJEM,nan
2517,17734.0,nan,VKLAD,PRIJEM,nan
2517,3300.0,nan,VKLAD,PRIJEM,nan
2517,28409.0,nan,VKLAD,PRIJEM,nan
2517,77.8,nan,nan,PRIJEM,UROK
2517,16200.0,nan,VYBER,VYDAJ,nan
2517,209.3,nan,nan,PRIJEM,UROK
2517,49220.0,nan,VKLAD,PRIJEM,nan
2517,28300.0,nan,VYBER,VYDAJ,nan
2517,223.9,nan,nan,PRIJEM,UROK
2517,15900.0,nan,VYBER,VYDAJ,nan
2518,400.0,nan,VKLAD,PRIJEM,nan
2518,29952.0,nan,VKLAD,PRIJEM,nan
2518,3700.0,nan,VYBER,VYDAJ,nan
2518,48.1,nan,nan,PRIJEM,UROK
2518,19968.0,nan,VKLAD,PRIJEM,nan
2518,9600.0,nan,VYBER,VYDAJ,nan
2518,130.7,nan,nan,PRIJEM,UROK
2518,19968.0,nan,VKLAD,PRIJEM,nan
2518,17500.0,nan,VYBER,VYDAJ,nan
2518,159.7,nan,nan,PRIJEM,UROK
2518,19968.0,nan,VKLAD,PRIJEM,nan
2519,400.0,nan,VKLAD,PRIJEM,nan
2519,6604.0,YZ,PREVOD Z UCTU,PRIJEM,DUCHOD
2519,6604.0,YZ,PREVOD Z UCTU,PRIJEM,DUCHOD
2519,6604.0,YZ,PREVOD Z UCTU,PRIJEM,DUCHOD
2519,6604.0,YZ,PREVOD Z UCTU,PRIJEM,DUCHOD
2519,6604.0,YZ,PREVOD Z UCTU,PRIJEM,DUCHOD
2519,14.6,nan,VYBER,VYDAJ,SLUZBY
2519,4.5,nan,nan,PRIJEM,UROK
2519,4600.0,nan,VYBER,VYDAJ,nan
2519,2976.0,EF,PREVOD NA UCET,VYDAJ,SIPO
2519,6604.0,YZ,PREVOD Z UCTU,PRIJEM,DUCHOD
2520,500.0,nan,VKLAD,PRIJEM,nan
2520,6422.0,UV,PREVOD Z UCTU,PRIJEM,DUCHOD
2520,17.3,nan,nan,PRIJEM,UROK
2520,6422.0,UV,PREVOD Z UCTU,PRIJEM,DUCHOD
2520,28.8,nan,nan,PRIJEM,UROK
2520,6422.0,UV,PREVOD Z UCTU,PRIJEM,DUCHOD
2520,28.8,nan,nan,PRIJEM,UROK
2520,6422.0,UV,PREVOD Z UCTU,PRIJEM,DUCHOD
2520,28.8,nan,nan,PRIJEM,UROK
2520,1300.0,nan,VYBER,VYDAJ,nan
2520,6422.0,UV,PREVOD Z UCTU,PRIJEM,DUCHOD
2521,800.0,nan,VKLAD,PRIJEM,nan
2521,1300.0,nan,VKLAD,PRIJEM,nan
2521,10800.0,nan,VKLAD,PRIJEM,nan
2521,1300.0,nan,VKLAD,PRIJEM,nan
2521,37.3,nan,nan,PRIJEM,UROK
2521,7700.0,nan,VKLAD,PRIJEM,nan
2521,1300.0,nan,VKLAD,PRIJEM,nan
2521,91.9,nan,nan,PRIJEM,UROK
2521,2600.0,nan,VKLAD,PRIJEM,nan
2521,1300.0,nan,VKLAD,PRIJEM,nan
2521,8629.0,nan,VKLAD,PRIJEM,nan
2522,900.0,nan,VKLAD,PRIJEM,nan
2522,3329.0,MN,PREVOD Z UCTU,PRIJEM,nan
2522,10.2,nan,nan,PRIJEM,UROK
2522,3329.0,MN,PREVOD Z UCTU,PRIJEM,nan
2522,17.6,nan,nan,PRIJEM,UROK
2522,3329.0,MN,PREVOD Z UCTU,PRIJEM,nan
2522,17.6,nan,nan,PRIJEM,UROK
2522,3329.0,MN,PREVOD Z UCTU,PRIJEM,nan
2522,17.6,nan,nan,PRIJEM,UROK
2522,3329.0,MN,PREVOD Z UCTU,PRIJEM,nan
2522,14.6,nan,VYBER,VYDAJ,SLUZBY
2523,300.0,nan,VKLAD,PRIJEM,nan
2523,20536.0,nan,VKLAD,PRIJEM,nan
2523,64.4,nan,nan,PRIJEM,UROK
2523,700.0,nan,VKLAD,PRIJEM,nan
2523,20536.0,nan,VKLAD,PRIJEM,nan
2523,151.1,nan,nan,PRIJEM,UROK
2523,10900.0,nan,VYBER,VYDAJ,nan
2523,20536.0,nan,VKLAD,PRIJEM,nan
2523,205.8,nan,nan,PRIJEM,UROK
2523,18700.0,nan,VYBER,VYDAJ,nan
2523,20536.0,nan,VKLAD,PRIJEM,nan
2524,1000.0,nan,VKLAD,PRIJEM,nan
2524,3407.0,ST,PREVOD Z UCTU,PRIJEM,nan
2524,3407.0,ST,PREVOD Z UCTU,PRIJEM,nan
2524,3407.0,ST,PREVOD Z UCTU,PRIJEM,nan
2524,3407.0,ST,PREVOD Z UCTU,PRIJEM,nan
2524,3407.0,ST,PREVOD Z UCTU,PRIJEM,nan
2524,2271.0,MN,PREVOD NA UCET,VYDAJ,SIPO
2524,14.6,nan,VYBER,VYDAJ,SLUZBY
2524,44.5,nan,nan,PRIJEM,UROK
2524,720.0,nan,VYBER,VYDAJ,nan
2524,270.0,nan,VYBER,VYDAJ,nan
2525,1100.0,nan,VKLAD,PRIJEM,nan
2525,1600.0,nan,VKLAD,PRIJEM,nan
2525,6.4,nan,nan,PRIJEM,UROK
2525,11400.0,nan,VKLAD,PRIJEM,nan
2525,1600.0,nan,VKLAD,PRIJEM,nan
2525,44.5,nan,nan,PRIJEM,UROK
2525,3300.0,nan,VKLAD,PRIJEM,nan
2525,1600.0,nan,VKLAD,PRIJEM,nan
2525,76.4,nan,nan,PRIJEM,UROK
2525,600.0,nan,VKLAD,PRIJEM,nan
2525,1600.0,nan,VKLAD,PRIJEM,nan
2526,500.0,nan,VKLAD,PRIJEM,nan
2526,5955.0,MN,PREVOD Z UCTU,PRIJEM,DUCHOD
2526,14.8,nan,nan,PRIJEM,UROK
2526,5955.0,MN,PREVOD Z UCTU,PRIJEM,DUCHOD
2526,26.9,nan,nan,PRIJEM,UROK
2526,5955.0,MN,PREVOD Z UCTU,PRIJEM,DUCHOD
2526,26.9,nan,nan,PRIJEM,UROK
2526,5955.0,MN,PREVOD Z UCTU,PRIJEM,DUCHOD
2526,26.9,nan,nan,PRIJEM,UROK
2526,5955.0,MN,PREVOD Z UCTU,PRIJEM,DUCHOD
2526,11700.0,nan,VYBER,VYDAJ,nan
2527,200.0,nan,VKLAD,PRIJEM,nan
2527,17491.0,nan,VKLAD,PRIJEM,nan
2527,2.5,nan,nan,PRIJEM,UROK
2527,6100.0,nan,VKLAD,PRIJEM,nan
2527,13015.0,nan,VKLAD,PRIJEM,nan
2527,36157.0,nan,VKLAD,PRIJEM,nan
2527,40908.0,nan,VKLAD,PRIJEM,nan
2527,34100.0,nan,VYBER,VYDAJ,nan
2527,142.7,nan,nan,PRIJEM,UROK
2527,24500.0,nan,VYBER,VYDAJ,nan
2527,45328.0,nan,VKLAD,PRIJEM,nan
2528,300.0,nan,VKLAD,PRIJEM,nan
2528,25224.0,nan,VKLAD,PRIJEM,nan
2528,4700.0,nan,VYBER,VYDAJ,nan
2528,50.4,nan,nan,PRIJEM,UROK
2528,16816.0,nan,VKLAD,PRIJEM,nan
2528,10100.0,nan,VYBER,VYDAJ,nan
2528,104.0,nan,nan,PRIJEM,UROK
2528,16816.0,nan,VKLAD,PRIJEM,nan
2528,11800.0,nan,VYBER,VYDAJ,nan
2528,127.9,nan,nan,PRIJEM,UROK
2528,16816.0,nan,VKLAD,PRIJEM,nan
2529,500.0,nan,VKLAD,PRIJEM,nan
2529,5820.0,AB,PREVOD Z UCTU,PRIJEM,DUCHOD
2529,5820.0,AB,PREVOD Z UCTU,PRIJEM,DUCHOD
2529,5820.0,AB,PREVOD Z UCTU,PRIJEM,DUCHOD
2529,5820.0,AB,PREVOD Z UCTU,PRIJEM,DUCHOD
2529,300.0,nan,VYBER,VYDAJ,nan
2529,32.6,nan,nan,PRIJEM,UROK
2529,5820.0,AB,PREVOD Z UCTU,PRIJEM,DUCHOD
2529,1671.0,KL,PREVOD NA UCET,VYDAJ,SIPO
2529,1300.0,nan,VYBER,VYDAJ,nan
2529,14.6,nan,VYBER,VYDAJ,SLUZBY
2530,800.0,nan,VKLAD,PRIJEM,nan
2530,8319.0,nan,VKLAD,PRIJEM,nan
2530,22.1,nan,nan,PRIJEM,UROK
2530,9000.0,nan,VKLAD,PRIJEM,nan
2530,8319.0,nan,VKLAD,PRIJEM,nan
2530,78.9,nan,nan,PRIJEM,UROK
2530,1300.0,nan,VYBER,VYDAJ,nan
2530,8319.0,nan,VKLAD,PRIJEM,nan
2530,127.4,nan,nan,PRIJEM,UROK
2530,4700.0,nan,VYBER,VYDAJ,nan
2530,12478.5,nan,VKLAD,PRIJEM,nan
2531,500.0,nan,VKLAD,PRIJEM,nan
2531,15714.0,nan,VKLAD,PRIJEM,nan
2531,5700.0,nan,VKLAD,PRIJEM,nan
2531,70.0,nan,nan,PRIJEM,UROK
2531,15714.0,nan,VKLAD,PRIJEM,nan
2531,9300.0,nan,VYBER,VYDAJ,nan
2531,112.2,nan,nan,PRIJEM,UROK
2531,15714.0,nan,VKLAD,PRIJEM,nan
2531,12600.0,nan,VYBER,VYDAJ,nan
2531,129.1,nan,nan,PRIJEM,UROK
2531,23571.0,nan,VKLAD,PRIJEM,nan
2532,1100.0,nan,VKLAD,PRIJEM,nan
2532,20250.0,nan,VKLAD,PRIJEM,nan
2532,59.3,nan,nan,PRIJEM,UROK
2532,2700.0,nan,VKLAD,PRIJEM,nan
2532,20250.0,nan,VKLAD,PRIJEM,nan
2532,153.9,nan,nan,PRIJEM,UROK
2532,10400.0,nan,VYBER,VYDAJ,nan
2532,30375.0,nan,VKLAD,PRIJEM,nan
2532,240.7,nan,nan,PRIJEM,UROK
2532,23000.0,nan,VYBER,VYDAJ,nan
2532,20250.0,nan,VKLAD,PRIJEM,nan
2533,200.0,nan,VKLAD,PRIJEM,nan
2533,22722.0,nan,VKLAD,PRIJEM,nan
2533,2500.0,nan,VKLAD,PRIJEM,nan
2533,41.0,nan,nan,PRIJEM,UROK
2533,34083.0,nan,VKLAD,PRIJEM,nan
2533,16200.0,nan,VYBER,VYDAJ,nan
2533,135.8,nan,nan,PRIJEM,UROK
2533,22722.0,nan,VKLAD,PRIJEM,nan
2533,18600.0,nan,VYBER,VYDAJ,nan
2533,188.0,nan,nan,PRIJEM,UROK
2533,22722.0,nan,VKLAD,PRIJEM,nan
2534,300.0,nan,VKLAD,PRIJEM,nan
2534,14075.0,nan,VKLAD,PRIJEM,nan
2534,8100.0,nan,VKLAD,PRIJEM,nan
2534,21.9,nan,nan,PRIJEM,UROK
2534,21112.0,nan,VKLAD,PRIJEM,nan
2534,7800.0,nan,VYBER,VYDAJ,nan
2534,108.0,nan,nan,PRIJEM,UROK
2534,14075.0,nan,VKLAD,PRIJEM,nan
2534,16100.0,nan,VYBER,VYDAJ,nan
2534,146.9,nan,nan,PRIJEM,UROK
2534,14075.0,nan,VKLAD,PRIJEM,nan
2535,27131.0,nan,VKLAD,PRIJEM,nan
2535,400.0,nan,VKLAD,PRIJEM,nan
2535,1.4,nan,nan,PRIJEM,UROK
2535,43935.0,nan,VKLAD,PRIJEM,nan
2535,20300.0,nan,VYBER,VYDAJ,nan
2535,26820.0,nan,VKLAD,PRIJEM,nan
2535,193.5,nan,nan,PRIJEM,UROK
2535,25900.0,nan,VYBER,VYDAJ,nan
2535,42084.0,nan,VKLAD,PRIJEM,nan
2535,329.9,nan,nan,PRIJEM,UROK
2535,33800.0,nan,VYBER,VYDAJ,nan
2536,700.0,nan,VKLAD,PRIJEM,nan
2536,13100.0,nan,VKLAD,PRIJEM,nan
2536,4400.0,nan,VKLAD,PRIJEM,nan
2536,37.9,nan,nan,PRIJEM,UROK
2536,13100.0,nan,VKLAD,PRIJEM,nan
2536,2500.0,nan,VYBER,VYDAJ,nan
2536,97.3,nan,nan,PRIJEM,UROK
2536,13100.0,nan,VKLAD,PRIJEM,nan
2536,7000.0,nan,VYBER,VYDAJ,nan
2536,133.1,nan,nan,PRIJEM,UROK
2536,13100.0,nan,VKLAD,PRIJEM,nan
2537,1000.0,nan,VKLAD,PRIJEM,nan
2537,3427.0,WX,PREVOD Z UCTU,PRIJEM,nan
2537,14.9,nan,nan,PRIJEM,UROK
2537,3427.0,WX,PREVOD Z UCTU,PRIJEM,nan
2537,18.4,nan,nan,PRIJEM,UROK
2537,3427.0,WX,PREVOD Z UCTU,PRIJEM,nan
2537,18.4,nan,nan,PRIJEM,UROK
2537,3427.0,WX,PREVOD Z UCTU,PRIJEM,nan
2537,18.4,nan,nan,PRIJEM,UROK
2537,3427.0,WX,PREVOD Z UCTU,PRIJEM,nan
2537,2284.0,YZ,PREVOD NA UCET,VYDAJ,SIPO
2538,300.0,nan,VKLAD,PRIJEM,nan
2538,22852.0,nan,VKLAD,PRIJEM,nan
2538,100.0,nan,VYBER,VYDAJ,nan
2538,18.6,nan,nan,PRIJEM,UROK
2538,22852.0,nan,VKLAD,PRIJEM,nan
2538,12400.0,nan,VYBER,VYDAJ,nan
2538,104.8,nan,nan,PRIJEM,UROK
2538,34278.0,nan,VKLAD,PRIJEM,nan
2538,23400.0,nan,VYBER,VYDAJ,nan
2538,150.0,nan,nan,PRIJEM,UROK
2538,22852.0,nan,VKLAD,PRIJEM,nan
2539,800.0,nan,VKLAD,PRIJEM,nan
2539,5802.0,nan,VKLAD,PRIJEM,nan
2539,5011.0,nan,VKLAD,PRIJEM,nan
